EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,DistanceFromHome,JobLevel,MonthlyIncome,PercentSalaryHike,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,StockOptionLevel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,Attrition_Numeric,Tenure_Band
1150,40,Female,Single,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Rarely,1,1,4874,11,No,5,4,4,0,4,2,2,2,4,2,3,3,3,No,0,4-6 yrs
1151,30,Male,Married,Research & Development,Laboratory Technician,1,Human Resources,Travel_Rarely,1,2,5386,20,Yes,4,3,3,2,2,5,3,0,4,4,3,3,3,Yes,1,2-3 yrs
1152,38,Male,Married,Sales,Manager,2,Marketing,Travel_Rarely,8,3,8245,11,No,4,2,0,1,2,0,2,0,4,4,4,2,3,No,0,2-3 yrs
1153,38,Male,Married,Sales,Sales Representative,5,Medical,Travel_Rarely,14,3,5795,13,No,0,0,0,0,0,1,3,0,3,1,1,3,3,No,0,0-1 yrs
1154,32,Female,Divorced,Research & Development,Research Director,5,Marketing,Non-Travel,6,1,4395,12,No,4,0,0,0,0,5,2,0,3,3,4,1,3,Yes,1,0-1 yrs
1155,31,Female,Married,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,1,2,7940,11,No,21,15,6,1,1,5,1,1,3,3,4,2,3,No,0,7+ yrs
1156,34,Male,Single,Research & Development,Manufacturing Director,2,Life Sciences,Travel_Rarely,3,1,4197,20,Yes,2,0,0,0,0,1,3,0,3,3,3,3,3,Yes,1,0-1 yrs
1157,35,Female,Single,Sales,Sales Representative,1,Other,Travel_Rarely,1,2,5983,18,No,7,0,0,0,0,5,3,0,3,4,2,1,4,No,0,0-1 yrs
1158,38,Male,Married,Research & Development,Laboratory Technician,1,Life Sciences,Travel_Rarely,1,1,5548,11,No,6,3,0,0,0,5,3,1,4,2,2,2,3,No,0,2-3 yrs
1159,34,Male,Divorced,Research & Development,Research Director,4,Medical,Travel_Rarely,5,2,6231,18,No,4,1,1,0,1,1,1,0,4,3,3,1,3,No,0,0-1 yrs
1160,34,Female,Married,Research & Development,Manufacturing Director,3,Marketing,Travel_Frequently,8,2,6271,17,No,3,1,1,1,1,3,4,1,4,1,3,3,3,No,0,0-1 yrs
1161,31,Female,Single,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,3,1,4757,13,Yes,7,5,2,2,3,3,4,1,1,1,3,1,3,Yes,1,4-6 yrs
1162,43,Male,Single,Research & Development,Research Scientist,2,Technical Degree,Travel_Rarely,13,2,5017,24,No,9,5,1,4,0,3,3,0,4,4,2,3,3,No,0,4-6 yrs
1163,43,Female,Divorced,Research & Development,Research Director,2,Life Sciences,Travel_Rarely,29,5,12094,25,No,30,26,7,1,1,2,1,1,2,2,3,3,4,No,0,7+ yrs
1164,57,Male,Divorced,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,1,1,4751,14,No,6,0,0,0,0,3,5,0,1,2,3,2,3,No,0,0-1 yrs
1165,25,Female,Married,Sales,Sales Executive,1,Medical,Non-Travel,1,1,2102,16,No,2,1,0,0,1,0,3,1,1,3,3,3,3,Yes,1,0-1 yrs
1166,40,Female,Divorced,Research & Development,Laboratory Technician,5,Technical Degree,Travel_Rarely,15,1,2733,15,No,8,6,1,4,6,6,4,1,1,2,3,3,4,No,0,4-6 yrs
1167,41,Male,Single,Sales,Sales Executive,5,Life Sciences,Travel_Frequently,2,1,3238,15,Yes,7,0,0,0,0,5,5,1,4,3,1,3,4,Yes,1,0-1 yrs
1168,59,Male,Married,Research & Development,Manufacturing Director,3,Marketing,Travel_Rarely,4,5,12171,19,No,4,1,1,1,1,5,3,1,1,4,3,3,3,No,0,0-1 yrs
1169,25,Female,Divorced,Research & Development,Research Scientist,2,Medical,Travel_Frequently,7,5,9850,11,No,3,2,0,1,0,3,2,0,3,4,3,3,3,No,0,2-3 yrs
1170,42,Male,Married,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,1,4,7566,12,No,5,1,0,1,1,2,2,2,2,1,3,3,3,No,0,0-1 yrs
1171,30,Female,Married,Sales,Sales Representative,1,Marketing,Travel_Rarely,3,4,10720,15,No,2,1,1,1,1,4,4,1,2,4,3,3,3,No,0,0-1 yrs
1172,44,Female,Married,Research & Development,Research Scientist,1,Life Sciences,Travel_Rarely,1,2,6663,12,No,9,4,1,0,1,5,6,1,2,2,3,3,3,Yes,1,4-6 yrs
1173,36,Male,Married,Sales,Sales Representative,2,Other,Travel_Frequently,10,3,8447,13,No,20,13,2,0,4,4,4,2,3,2,3,1,4,No,0,7+ yrs
1174,30,Female,Married,Sales,Manager,3,Human Resources,Travel_Rarely,8,4,9782,15,No,5,1,0,1,0,2,3,2,2,2,3,2,3,Yes,1,0-1 yrs
1175,40,Male,Single,Research & Development,Research Scientist,4,Technical Degree,Travel_Rarely,7,1,4354,12,No,11,5,2,1,1,4,3,2,2,1,3,3,3,No,0,4-6 yrs
1176,48,Female,Single,Research & Development,Research Scientist,4,Medical,Travel_Rarely,1,3,6710,12,Yes,7,6,1,1,6,1,4,2,3,3,3,3,3,No,0,4-6 yrs
1177,47,Female,Single,Research & Development,Research Scientist,1,Human Resources,Travel_Rarely,4,2,5704,11,No,11,4,1,0,0,3,3,0,2,3,4,3,3,No,0,4-6 yrs
1178,38,Male,Married,Sales,Sales Representative,3,Medical,Travel_Rarely,2,3,8497,16,No,10,9,2,3,0,0,2,1,4,4,1,3,4,No,0,7+ yrs
1179,28,Male,Single,Sales,Sales Executive,3,Technical Degree,Travel_Rarely,2,3,6663,16,No,9,7,1,0,0,0,2,0,4,3,2,3,3,No,0,7+ yrs
1180,40,Female,Married,Research & Development,Research Director,2,Marketing,Travel_Frequently,21,1,7381,11,Yes,19,14,3,5,0,2,2,3,3,4,4,1,3,Yes,1,7+ yrs
1181,34,Male,Divorced,Research & Development,Laboratory Technician,5,Marketing,Travel_Rarely,1,1,6057,11,Yes,7,7,1,3,0,3,6,0,2,4,2,2,3,Yes,1,7+ yrs
1182,40,Female,Divorced,Research & Development,Manufacturing Director,1,Other,Non-Travel,3,2,6446,11,No,9,2,2,2,2,3,3,0,3,4,2,3,3,No,0,2-3 yrs
1183,32,Male,Single,Sales,Manager,4,Medical,Travel_Rarely,8,3,8517,14,No,3,0,0,0,0,4,2,0,2,1,3,4,3,Yes,1,0-1 yrs
1184,39,Male,Married,Sales,Sales Executive,2,Life Sciences,Non-Travel,4,1,4544,16,No,4,3,1,0,2,5,2,3,3,3,3,3,4,No,0,2-3 yrs
1185,29,Male,Married,Sales,Sales Executive,3,Human Resources,Travel_Rarely,2,3,7579,17,No,6,0,0,0,0,2,3,1,2,2,3,3,4,Yes,1,0-1 yrs
1186,53,Male,Single,Research & Development,Laboratory Technician,1,Technical Degree,Travel_Rarely,1,1,6042,16,No,4,0,0,0,0,3,2,1,4,3,3,3,3,No,0,0-1 yrs
1187,29,Male,Single,Sales,Sales Executive,2,Other,Travel_Frequently,5,1,4730,11,No,2,0,0,0,0,3,5,0,4,3,3,3,3,No,0,0-1 yrs
1188,28,Female,Married,Research & Development,Manufacturing Director,2,Technical Degree,Travel_Frequently,1,2,4392,12,No,6,0,0,0,0,3,2,1,4,3,3,3,4,No,0,0-1 yrs
1189,23,Female,Married,Sales,Manager,1,Marketing,Travel_Rarely,1,1,3909,14,No,7,4,2,0,4,3,2,1,2,4,3,1,3,Yes,1,4-6 yrs
1190,46,Female,Single,Research & Development,Research Director,3,Life Sciences,Travel_Rarely,1,2,7058,24,No,2,1,1,0,1,3,3,1,3,3,3,1,3,No,0,0-1 yrs
1191,18,Female,Married,Research & Development,Manufacturing Director,2,Technical Degree,Travel_Frequently,21,1,4396,18,No,11,6,0,0,0,2,2,1,3,3,1,3,3,No,0,4-6 yrs
1192,31,Male,Single,Human Resources,Human Resources,2,Other,Travel_Rarely,16,2,6326,12,No,9,3,0,3,0,5,1,2,2,3,2,3,4,No,0,2-3 yrs
1193,39,Male,Divorced,Research & Development,Research Director,3,Marketing,Non-Travel,14,3,8822,11,No,20,18,0,3,5,0,1,1,3,3,2,3,3,No,0,7+ yrs
1194,40,Female,Single,Research & Development,Manufacturing Director,3,Technical Degree,Non-Travel,1,3,8582,19,No,7,2,1,2,1,7,1,0,1,2,3,2,3,No,0,2-3 yrs
1195,41,Female,Married,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,3,3,8216,11,No,4,0,0,0,0,5,2,0,1,3,4,3,3,No,0,0-1 yrs
1196,37,Female,Single,Research & Development,Laboratory Technician,2,Medical,Travel_Frequently,9,1,6418,11,No,19,16,2,0,9,2,3,1,4,1,3,3,3,No,0,7+ yrs
1197,32,Female,Single,Research & Development,Manufacturing Director,2,Human Resources,Travel_Frequently,1,3,6885,11,Yes,10,3,3,0,2,2,5,1,4,3,3,3,3,No,0,2-3 yrs
1198,34,Male,Married,Sales,Sales Executive,2,Marketing,Travel_Rarely,1,1,2139,11,No,0,0,0,0,0,2,1,0,4,3,2,2,3,Yes,1,0-1 yrs
1199,47,Female,Married,Research & Development,Research Director,3,Medical,Non-Travel,8,4,11395,11,Yes,27,21,3,0,0,4,2,2,2,4,3,3,3,Yes,1,7+ yrs
1200,38,Female,Divorced,Research & Development,Laboratory Technician,2,Human Resources,Travel_Rarely,4,2,5514,15,Yes,13,11,8,7,0,5,2,3,4,2,3,4,3,Yes,1,7+ yrs
1201,32,Female,Single,Sales,Sales Executive,5,Medical,Travel_Rarely,7,1,5198,14,Yes,6,0,0,0,0,5,1,1,1,3,3,3,3,No,0,0-1 yrs
1202,19,Male,Married,Research & Development,Laboratory Technician,4,Life Sciences,Travel_Rarely,4,2,6045,14,Yes,8,4,1,2,4,3,6,0,3,2,2,3,4,No,0,4-6 yrs
1203,34,Male,Married,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,10,1,4530,12,No,11,8,2,2,2,0,4,2,1,3,3,3,3,No,0,7+ yrs
1204,37,Male,Divorced,Sales,Sales Representative,3,Medical,Travel_Rarely,10,1,4896,12,No,9,3,0,1,3,3,1,0,3,4,3,3,3,No,0,2-3 yrs
1205,29,Female,Divorced,Research & Development,Manufacturing Director,3,Life Sciences,Travel_Rarely,4,3,8882,20,No,16,16,10,1,0,1,3,0,3,3,4,1,3,Yes,1,7+ yrs
1206,30,Female,Married,Research & Development,Research Director,2,Medical,Travel_Frequently,29,3,6999,15,No,3,2,2,2,2,5,5,2,2,2,3,3,3,Yes,1,2-3 yrs
1207,39,Female,Married,Research & Development,Laboratory Technician,2,Life Sciences,Non-Travel,4,1,2524,14,No,3,3,2,0,3,4,1,1,4,3,3,1,3,No,0,2-3 yrs
1208,18,Male,Married,Sales,Manager,3,Human Resources,Travel_Rarely,2,2,7525,13,Yes,3,0,0,0,0,1,4,0,3,3,2,3,4,No,0,0-1 yrs
1209,31,Male,Single,Sales,Sales Executive,4,Life Sciences,Travel_Rarely,12,2,6125,15,Yes,8,2,0,2,2,4,6,1,4,4,2,3,3,No,0,2-3 yrs
1210,43,Female,Married,Research & Development,Research Scientist,4,Marketing,Travel_Rarely,7,5,10298,12,No,11,4,4,1,4,3,2,0,2,1,3,3,3,No,0,4-6 yrs
1211,36,Male,Married,Research & Development,Research Scientist,5,Life Sciences,Travel_Rarely,19,4,7545,11,No,4,3,3,2,3,5,2,1,4,2,4,2,3,No,0,2-3 yrs
1212,36,Female,Single,Research & Development,Manufacturing Director,3,Marketing,Travel_Frequently,14,1,3158,11,No,6,4,3,3,0,4,5,2,3,1,1,2,3,No,0,4-6 yrs
1213,28,Male,Single,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Frequently,1,1,6847,12,No,31,27,3,0,2,3,4,0,2,2,2,3,3,Yes,1,7+ yrs
1214,38,Female,Single,Sales,Sales Representative,3,Other,Travel_Rarely,1,3,7605,16,Yes,5,0,0,0,0,2,2,3,2,4,2,1,3,Yes,1,0-1 yrs
1215,40,Female,Married,Sales,Sales Representative,1,Human Resources,Travel_Rarely,2,3,8570,20,No,8,4,0,2,3,2,5,2,2,2,2,3,3,No,0,4-6 yrs
1216,20,Male,Single,Research & Development,Research Scientist,3,Medical,Travel_Rarely,5,3,7310,11,Yes,0,0,0,0,0,2,3,2,2,1,3,3,3,No,0,0-1 yrs
1217,33,Female,Married,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,8,1,5667,11,No,16,9,9,6,1,4,3,0,4,2,3,3,3,No,0,7+ yrs
1218,43,Female,Single,Research & Development,Research Director,2,Medical,Travel_Rarely,12,2,5472,15,No,8,3,3,0,0,1,2,1,3,4,4,3,3,No,0,2-3 yrs
1219,18,Female,Married,Research & Development,Research Scientist,5,Life Sciences,Travel_Rarely,4,2,6419,16,Yes,2,0,0,0,0,7,1,3,3,1,2,3,3,Yes,1,0-1 yrs
1220,43,Female,Married,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,23,2,3963,17,No,0,0,0,0,0,6,2,0,3,3,2,4,3,No,0,0-1 yrs
1221,45,Male,Single,Research & Development,Manufacturing Director,3,Medical,Travel_Frequently,8,1,6718,16,No,8,5,0,0,1,3,1,3,2,3,4,3,4,No,0,4-6 yrs
1222,34,Male,Married,Research & Development,Research Scientist,4,Technical Degree,Travel_Frequently,10,1,3365,11,Yes,4,1,1,1,0,5,5,0,4,4,2,3,3,Yes,1,0-1 yrs
1223,33,Female,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,Travel_Frequently,6,2,7712,17,No,33,28,1,2,0,4,5,3,1,4,2,3,4,No,0,7+ yrs
1224,40,Female,Married,Research & Development,Research Scientist,3,Technical Degree,Travel_Rarely,1,1,4278,14,Yes,1,0,0,0,0,2,1,1,2,3,4,2,3,Yes,1,0-1 yrs
1225,34,Female,Married,Research & Development,Research Scientist,4,Technical Degree,Travel_Frequently,19,4,9632,21,Yes,12,5,0,4,0,6,3,0,1,4,3,3,3,Yes,1,4-6 yrs
1226,39,Male,Divorced,Research & Development,Laboratory Technician,3,Marketing,Travel_Rarely,17,2,6252,11,No,4,4,0,0,2,2,2,0,3,3,2,3,3,Yes,1,4-6 yrs
1227,30,Male,Married,Sales,Sales Representative,2,Other,Travel_Rarely,3,3,6406,14,No,4,4,1,2,1,5,5,0,3,1,3,4,3,No,0,4-6 yrs
1228,31,Female,Married,Research & Development,Laboratory Technician,4,Marketing,Travel_Rarely,11,4,11479,11,No,4,0,0,0,0,2,5,1,2,3,3,2,3,No,0,0-1 yrs
1229,37,Male,Single,Research & Development,Research Scientist,3,Other,Travel_Rarely,5,1,1724,23,No,11,8,0,2,0,2,2,1,4,3,3,3,4,No,0,7+ yrs
1230,29,Female,Married,Sales,Sales Representative,3,Medical,Travel_Rarely,1,2,4798,11,Yes,5,2,1,0,2,3,5,0,2,3,3,2,3,Yes,1,2-3 yrs
1231,54,Male,Single,Sales,Manager,1,Medical,Travel_Frequently,2,3,9484,17,Yes,10,6,0,3,1,5,4,1,2,2,3,1,3,Yes,1,4-6 yrs
1232,27,Male,Divorced,Research & Development,Research Scientist,2,Human Resources,Travel_Rarely,2,4,9161,19,Yes,4,3,1,0,3,2,4,0,3,2,2,3,3,No,0,2-3 yrs
1233,36,Female,Single,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Frequently,1,1,3769,16,No,3,2,0,2,2,1,2,1,4,3,4,3,3,No,0,2-3 yrs
1234,21,Male,Single,Sales,Sales Executive,1,Other,Travel_Rarely,28,4,8666,13,No,8,4,2,1,2,1,2,0,3,1,3,2,3,No,0,4-6 yrs
1235,38,Male,Divorced,Research & Development,Laboratory Technician,2,Other,Travel_Rarely,1,1,5200,20,Yes,7,1,0,0,0,2,4,1,3,1,2,2,3,No,0,0-1 yrs
1236,34,Male,Single,Research & Development,Research Scientist,5,Other,Travel_Frequently,7,5,12450,12,Yes,9,8,8,0,8,3,3,1,2,3,3,4,3,No,0,7+ yrs
1237,37,Female,Single,Sales,Sales Representative,2,Medical,Travel_Rarely,5,4,12029,12,No,15,9,1,1,0,2,5,0,1,2,3,2,4,No,0,7+ yrs
1238,38,Male,Single,Research & Development,Manufacturing Director,2,Human Resources,Travel_Rarely,3,3,8723,11,Yes,8,3,0,3,1,2,2,2,2,3,4,4,3,No,0,2-3 yrs
1239,38,Female,Married,Research & Development,Laboratory Technician,2,Human Resources,Travel_Rarely,1,1,3604,11,No,1,1,0,1,0,2,4,2,2,4,2,1,4,No,0,0-1 yrs
1240,50,Male,Married,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Rarely,9,1,3795,12,Yes,4,1,0,0,1,0,3,0,3,3,3,2,3,Yes,1,0-1 yrs
1241,18,Male,Married,Research & Development,Manufacturing Director,3,Technical Degree,Travel_Rarely,6,1,2791,13,No,8,6,6,4,1,1,1,1,4,4,3,3,4,Yes,1,4-6 yrs
1242,46,Female,Single,Research & Development,Research Director,2,Marketing,Non-Travel,6,4,11200,13,No,15,9,5,2,1,4,2,0,2,4,2,3,3,No,0,7+ yrs
1243,30,Male,Single,Research & Development,Manufacturing Director,2,Life Sciences,Travel_Rarely,1,1,3906,12,No,13,10,0,3,0,1,4,0,2,4,3,3,3,No,0,7+ yrs
1244,35,Female,Divorced,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,6,1,5666,17,No,14,7,1,0,1,4,2,1,1,3,3,2,3,No,0,7+ yrs
1245,33,Female,Single,Research & Development,Manufacturing Director,2,Medical,Travel_Rarely,3,3,7871,11,Yes,5,4,0,1,0,0,2,1,4,4,3,1,3,Yes,1,4-6 yrs
1246,18,Female,Married,Human Resources,Human Resources,2,Life Sciences,Travel_Rarely,3,1,3900,11,No,14,9,0,0,3,3,1,0,3,3,4,3,3,Yes,1,7+ yrs
1247,46,Female,Single,Research & Development,Research Director,1,Life Sciences,Travel_Rarely,2,2,6971,18,No,15,14,0,2,6,2,3,1,4,1,4,2,4,No,0,7+ yrs
1248,43,Male,Single,Sales,Manager,4,Human Resources,Travel_Frequently,2,1,3785,15,No,6,3,1,0,3,4,4,0,3,3,3,3,3,No,0,2-3 yrs
1249,22,Female,Single,Research & Development,Research Director,4,Marketing,Non-Travel,2,1,4170,11,No,4,4,1,0,2,4,2,2,1,4,3,3,4,No,0,4-6 yrs
1250,30,Female,Divorced,Research & Development,Research Director,2,Medical,Travel_Rarely,2,1,4330,15,No,2,0,0,0,0,2,3,1,3,4,2,3,3,No,0,0-1 yrs
1251,40,Male,Divorced,Sales,Sales Representative,4,Other,Travel_Rarely,1,2,6711,11,No,3,1,0,0,0,7,2,1,1,2,3,3,4,No,0,0-1 yrs
1252,51,Male,Single,Research & Development,Laboratory Technician,2,Medical,Travel_Rarely,1,3,9401,22,Yes,9,5,1,1,0,3,2,0,1,3,2,3,3,No,0,4-6 yrs
1253,49,Female,Married,Sales,Manager,2,Other,Travel_Rarely,17,2,5052,11,No,12,12,5,3,4,3,2,0,1,3,3,2,3,No,0,7+ yrs
1254,39,Male,Single,Sales,Sales Representative,2,Life Sciences,Travel_Rarely,1,1,6508,23,No,27,24,4,1,0,4,2,1,3,4,3,3,3,No,0,7+ yrs
1255,45,Male,Married,Human Resources,Human Resources,3,Life Sciences,Travel_Rarely,3,2,7387,11,Yes,6,6,0,6,2,1,3,0,4,3,3,2,3,No,0,4-6 yrs
1256,43,Female,Divorced,Research & Development,Research Scientist,3,Life Sciences,Travel_Rarely,10,1,4266,17,Yes,6,1,1,0,1,4,2,1,1,4,3,3,3,Yes,1,0-1 yrs
1257,28,Female,Married,Research & Development,Research Director,2,Human Resources,Travel_Rarely,8,1,3428,12,No,7,4,2,2,1,2,2,0,3,2,3,2,3,No,0,4-6 yrs
1258,30,Female,Married,Research & Development,Manufacturing Director,2,Marketing,Travel_Rarely,17,5,9675,21,Yes,9,5,2,0,5,4,2,2,2,3,3,4,3,No,0,4-6 yrs
1259,35,Male,Married,Research & Development,Research Scientist,3,Medical,Travel_Frequently,1,5,11113,17,No,8,1,1,1,1,2,3,1,4,1,3,2,3,No,0,0-1 yrs
1260,27,Female,Divorced,Research & Development,Research Scientist,3,Human Resources,Travel_Frequently,26,1,4193,11,No,4,3,1,0,2,1,3,0,4,2,3,3,3,No,0,2-3 yrs
1261,41,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Rarely,11,3,7389,23,Yes,6,6,6,2,3,2,2,2,4,4,4,3,3,Yes,1,4-6 yrs
1262,31,Male,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Rarely,1,1,2381,13,No,4,3,0,2,1,3,3,2,3,3,3,3,3,No,0,2-3 yrs
1263,32,Female,Divorced,Sales,Sales Representative,2,Human Resources,Travel_Frequently,1,3,8898,14,Yes,5,1,1,1,0,4,2,2,3,2,2,2,3,No,0,0-1 yrs
1264,44,Female,Divorced,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,1,5,10618,15,No,5,0,0,0,0,1,2,1,3,1,1,3,3,No,0,0-1 yrs
1265,48,Male,Married,Research & Development,Research Director,1,Technical Degree,Travel_Rarely,10,3,8558,19,No,15,9,3,6,2,6,3,0,2,2,3,3,4,No,0,7+ yrs
1266,30,Female,Married,Research & Development,Research Scientist,2,Marketing,Travel_Frequently,7,1,4955,15,No,10,4,4,1,4,2,4,0,3,3,3,2,4,No,0,4-6 yrs
1267,30,Female,Married,Research & Development,Research Scientist,2,Human Resources,Travel_Rarely,9,5,9196,15,Yes,8,5,0,0,3,1,3,2,4,4,2,2,3,No,0,4-6 yrs
1268,43,Female,Married,Sales,Sales Representative,2,Human Resources,Non-Travel,13,3,8829,11,Yes,5,2,1,2,2,4,2,0,3,1,3,2,3,No,0,2-3 yrs
1269,40,Male,Married,Sales,Manager,4,Human Resources,Non-Travel,2,3,8691,14,No,5,1,1,1,0,1,2,1,3,3,1,3,3,No,0,0-1 yrs
1270,43,Male,Single,Research & Development,Research Director,4,Other,Travel_Rarely,9,5,10229,13,Yes,5,1,1,1,0,1,1,0,4,4,2,1,3,No,0,0-1 yrs
1271,41,Female,Married,Research & Development,Manufacturing Director,3,Medical,Non-Travel,15,1,4050,21,Yes,4,1,1,1,1,3,2,1,3,2,4,2,3,No,0,0-1 yrs
1272,44,Male,Single,Research & Development,Manufacturing Director,3,Other,Travel_Frequently,2,2,5257,13,Yes,4,3,0,0,3,1,6,0,1,2,1,3,3,Yes,1,2-3 yrs
1273,45,Male,Married,Research & Development,Manufacturing Director,2,Technical Degree,Travel_Rarely,3,4,10086,15,Yes,13,6,0,4,2,4,4,0,4,2,3,2,3,Yes,1,4-6 yrs
1274,26,Male,Single,Sales,Sales Executive,2,Marketing,Travel_Frequently,2,2,4842,15,Yes,7,0,0,0,0,2,3,3,2,3,2,2,3,No,0,0-1 yrs
1275,39,Male,Married,Research & Development,Research Scientist,3,Other,Travel_Rarely,1,2,7825,16,No,38,31,6,0,6,1,2,1,4,1,3,2,3,No,0,7+ yrs
1276,38,Male,Single,Research & Development,Research Director,4,Medical,Travel_Rarely,7,1,6692,14,No,23,20,6,0,1,4,5,1,3,1,4,3,3,No,0,7+ yrs
1277,46,Male,Married,Research & Development,Manufacturing Director,4,Other,Travel_Rarely,7,2,5506,11,No,18,16,2,1,3,2,4,2,1,4,3,2,4,No,0,7+ yrs
1278,45,Female,Married,Research & Development,Manufacturing Director,3,Other,Travel_Rarely,17,2,5441,17,Yes,13,9,4,6,6,6,4,1,4,4,1,3,3,Yes,1,7+ yrs
1279,35,Female,Divorced,Research & Development,Research Scientist,4,Human Resources,Travel_Rarely,3,2,5851,12,Yes,11,5,1,1,1,5,3,1,4,1,4,1,3,No,0,4-6 yrs
1280,19,Female,Single,Research & Development,Research Scientist,4,Technical Degree,Travel_Rarely,4,4,9173,19,No,9,2,2,2,0,4,2,1,4,3,4,1,3,No,0,2-3 yrs
1281,30,Female,Divorced,Research & Development,Research Scientist,3,Life Sciences,Travel_Frequently,3,2,6140,13,Yes,6,1,1,1,1,4,4,0,3,1,3,2,3,Yes,1,0-1 yrs
1282,41,Male,Married,Sales,Sales Representative,3,Other,Travel_Rarely,9,1,5453,15,Yes,7,1,1,1,1,3,2,1,4,4,2,3,3,Yes,1,0-1 yrs
1283,26,Male,Single,Research & Development,Manufacturing Director,4,Technical Degree,Travel_Rarely,29,1,4475,15,Yes,6,0,0,0,0,3,2,0,1,4,2,2,3,Yes,1,0-1 yrs
1284,43,Female,Single,Research & Development,Manufacturing Director,5,Marketing,Travel_Rarely,1,1,3410,13,Yes,7,7,1,0,6,3,3,0,4,1,3,3,3,Yes,1,7+ yrs
1285,39,Male,Married,Research & Development,Laboratory Technician,3,Other,Non-Travel,2,3,5054,18,No,2,0,0,0,0,2,4,1,1,3,3,3,3,No,0,0-1 yrs
1286,38,Female,Divorced,Human Resources,Human Resources,2,Other,Travel_Rarely,11,2,7940,14,Yes,14,8,0,2,0,0,2,0,4,3,2,3,3,Yes,1,7+ yrs
1287,45,Male,Single,Sales,Manager,1,Human Resources,Travel_Rarely,1,1,3241,14,No,20,17,3,3,14,1,3,1,4,4,4,3,3,No,0,7+ yrs
1288,33,Female,Divorced,Research & Development,Manufacturing Director,1,Medical,Travel_Rarely,7,1,3253,11,No,3,1,1,0,1,1,5,0,4,2,3,3,3,No,0,0-1 yrs
1289,46,Female,Divorced,Sales,Manager,2,Technical Degree,Travel_Rarely,1,1,2762,12,No,15,10,0,3,0,1,2,0,3,4,1,3,3,Yes,1,7+ yrs
1290,27,Female,Married,Research & Development,Research Scientist,5,Other,Travel_Rarely,15,2,6216,21,No,6,0,0,0,0,5,2,1,1,2,3,3,3,Yes,1,0-1 yrs
1291,20,Male,Divorced,Research & Development,Research Director,3,Human Resources,Travel_Rarely,21,4,10691,17,No,6,3,1,1,1,2,6,1,1,1,3,2,4,No,0,2-3 yrs
1292,43,Male,Divorced,Research & Development,Laboratory Technician,3,Marketing,Travel_Frequently,1,1,3422,11,Yes,4,0,0,0,0,3,2,0,3,3,2,2,3,Yes,1,0-1 yrs
1293,29,Female,Divorced,Research & Development,Manufacturing Director,5,Human Resources,Travel_Rarely,18,1,5280,18,No,13,8,8,0,1,2,3,1,3,4,2,1,3,No,0,7+ yrs
1294,47,Male,Married,Sales,Sales Executive,2,Life Sciences,Travel_Frequently,1,4,8036,11,No,4,0,0,0,0,3,5,0,1,1,4,3,3,No,0,0-1 yrs
1295,26,Female,Married,Research & Development,Manufacturing Director,4,Human Resources,Travel_Frequently,4,3,9066,11,Yes,7,3,1,3,3,1,3,0,3,4,3,3,3,No,0,2-3 yrs
1296,21,Female,Divorced,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Rarely,12,5,10495,14,Yes,8,2,0,1,1,4,3,0,4,3,3,2,3,Yes,1,2-3 yrs
1297,23,Female,Single,Research & Development,Research Scientist,1,Medical,Travel_Rarely,9,1,3024,15,No,3,2,0,0,2,2,2,1,1,1,3,2,3,Yes,1,2-3 yrs
1298,49,Male,Single,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,15,1,2611,14,No,9,3,1,1,3,3,6,2,2,3,3,4,3,No,0,2-3 yrs
1299,43,Male,Married,Research & Development,Research Director,3,Other,Travel_Rarely,2,2,5274,23,No,4,2,1,2,2,4,3,1,3,4,3,3,3,No,0,2-3 yrs
1300,53,Female,Divorced,Research & Development,Research Director,2,Medical,Travel_Rarely,16,5,11757,11,Yes,5,2,0,2,2,2,2,0,1,2,3,3,3,No,0,2-3 yrs
1301,45,Female,Married,Research & Development,Research Scientist,3,Human Resources,Travel_Rarely,5,2,4105,12,No,10,7,0,2,4,3,2,0,4,3,3,3,4,No,0,7+ yrs
